1.055287075042724609e+01,7.448915100097656250e+01,6.183550834655761719e+00
1.544779396057128906e+01,1.002777385711669922e+01,5.046193313598632812e+01
2.152123260498046875e+01,5.668470382690429688e+01,4.202090263366699219e+00
1.974725151062011719e+01,1.600283432006835938e+01,1.469697284698486328e+01
7.571483612060546875e+00,2.911535644531250000e+01,7.992460632324218750e+01
5.454341125488281250e+01,1.887331390380859375e+01,3.325936889648437500e+01
7.219000244140625000e+01,9.415031433105468750e+01,2.825562000274658203e+00
3.947012329101562500e+01,6.048258972167968750e+01,4.450130081176757812e+01
4.604687500000000000e+01,2.276020050048828125e+00,2.597770500183105469e+01
2.876033401489257812e+01,8.470813751220703125e+00,8.976244354248046875e+01
7.544623565673828125e+01,6.764160919189453125e+01,9.291445159912109375e+01
5.454020690917968750e+01,7.057604217529296875e+01,1.966574478149414062e+01
7.012671661376953125e+01,7.470636749267578125e+01,1.022734069824218750e+01
2.819374847412109375e+01,1.831197142601013184e+00,8.088481140136718750e+01
7.267415618896484375e+01,6.754409790039062500e+01,1.484466266632080078e+01
9.201391601562500000e+01,1.511813926696777344e+01,2.809841728210449219e+01
6.455641937255859375e+01,1.491820335388183594e+01,8.526255035400390625e+01
7.054232025146484375e+01,7.448127746582031250e+01,4.419133758544921875e+01
1.637453842163085938e+01,1.867191123962402344e+01,9.629335784912109375e+01
9.955701446533203125e+01,9.309263610839843750e+01,5.229087448120117188e+01
9.233996582031250000e+01,5.266546630859375000e+01,7.752295684814453125e+01
3.212880706787109375e+01,6.999443054199218750e+01,6.757181549072265625e+01
4.184518432617187500e+01,3.349165725708007812e+01,6.407186889648437500e+01
4.638238143920898438e+01,1.886462211608886719e+01,7.339461517333984375e+01
2.503360366821289062e+01,6.613552856445312500e+01,3.428831863403320312e+01
3.274514389038085938e+01,6.787463378906250000e+01,4.935372352600097656e+00
1.500512218475341797e+01,7.711375427246093750e+01,2.531724166870117188e+01
